Plate ID, Date, RA_CTR, DEC_CTR, Dec_delta_x,Dec_delta_y, RA_delta_x, RA_delta_y, crpix1,crpix2, naxis1, naxis2 
a01767, 1896-04-29T00:23:02.4Z, 129.847664, -47.209541, -0.000182088, 4.89889e-07, 4.8413e-07, 0.000182063,6018.8943,10335.8438, 17493, 21953
a01768, 1896-04-29T00:44:38.4Z, 117.091277, -40.840504, -0.000182037, 5.23539e-06, 5.19678e-06, 0.000181977,7074.5678,11737.8018, 17402, 21953
a01769, 1896-04-30T00:12:57.6Z, 152.796242, -37.648313, -0.000182061, 1.57808e-06, 1.5815e-06, 0.000182043,8933.0343,9264.5636, 17402, 21953
a01770, 1896-05-12T01:30:43.2Z, 175.07535, -62.16178, -0.000182032, -4.5561e-06, -4.54315e-06, 0.000182126,6188.8978,6571.1026, 17493, 21953
a01771, 1896-05-12T04:36:28.8Z, 201.95345, -48.040789, -0.000182088, -2.61562e-06, -2.60851e-06, 0.000182145,7957.1302,6409.8819, 17402, 21953
a01772, 1896-05-13T02:06:43.2Z, 198.540156, 18.004185, -0.000182041, -1.8488e-08, -2.0008e-08, 0.000182068,8300.1081,8185.2148, 17493, 21953
a01773, 1896-05-13T23:44:09.6Z, 205.705046, 28.433069, -0.000182158, -1.84202e-06, -2.00476e-06, 0.000182099,8247.5196,9979.5796, 17402, 21953
a01774, 1896-05-14T00:30:14.4Z, 205.218645, 28.456791, -0.000182111, -7.41682e-07, -8.15502e-07, 0.000182106,10729.8167,11662.2851, 17493, 21953
a01775, 1896-05-14T01:32:09.6Z, 205.945052, 27.954538, -0.000182065, 2.5747e-06, 2.54792e-06, 0.000182115,7475.6342,7234.6497, 17402, 21953
a01776, 1896-05-14T02:34:04.8Z, 205.628962, 28.238628, -0.000182027, -3.12147e-06, -3.13156e-06, 0.000182076,8845.5981,9687.6458, 17493, 21953
a01777, 1896-05-14T03:36:00Z, 205.85591, 28.097967, -0.000182066, -1.43122e-06, -1.40252e-06, 0.000182116,7916.0212,9042.2403, 17402, 21953
a01778, 1896-05-14T04:37:55.2Z, 205.351099, 28.504686, -0.00018205, -3.14649e-06, -3.08869e-06, 0.000182051,10226.6888,10713.5955, 17493, 21953
a01779, 1896-05-14T23:54:14.4Z, 206.609575, 27.715139, -0.000182375, -1.09951e-06, -1.39906e-06, 0.000181913,4120.9437,6036.7978, 17371, 22041
a01780, 1896-05-15T00:43:12Z, 205.918135, 28.260353, -0.000182107, -8.15903e-07, -8.77029e-07, 0.000182156,7564.8604,8724.6267, 17402, 21953
a01781, 1896-05-15T01:40:48Z, 229.226536, 1.279932, -0.000182113, -1.58081e-06, -1.58472e-06, 0.000182097,12950.4816,5900.5807, 17402, 21953
a01782, 1896-05-15T02:38:24Z, 229.943406, 1.665831, -0.000182057, -2.83801e-07, -3.01151e-07, 0.000182061,8776.1902,8148.6654, 17493, 21953
a01783, 1896-05-15T03:37:26.4Z, 205.68119, 27.671964, -0.000182061, -1.08732e-06, -1.08163e-06, 0.000182092,11261.2371,7864.9548, 17402, 21953
a01784, 1896-05-16T00:18:43.2Z, 229.985374, 2.459123, -0.000182208, -2.06087e-06, -2.13806e-06, 0.000182127,9395.504,8898.9991, 17493, 21953
a01785, 1896-05-16T01:19:12Z, 229.84334, 2.766006, -0.000182083, -3.22755e-06, -3.22649e-06, 0.000182032,10013.0555,10598.1882, 17493, 21953
a01786, 1896-05-16T02:18:14.4Z, 230.257477, 2.546119, -0.000182069, -1.98571e-06, -1.97797e-06, 0.00018211,8184.6558,9374.834, 17402, 21953
a01787, 1896-05-16T03:17:16.8Z, 230.05592, 2.547135, -0.000182074, -2.61065e-07, -2.59258e-07, 0.000182115,8989.6978,9354.9725, 17402, 21953
a01788, 1896-05-19T00:00:00Z, 229.878305, 1.167668, -0.000182236, -1.49417e-06, -1.60024e-06, 0.000182189,9217.8108,6701.6939, 17493, 21953
a01789, 1896-05-19T23:51:21.6Z, 230.56524, 2.779326, -0.000182261, -1.66966e-06, -1.7755e-06, 0.000182107,6773.9716,7928.4128, 17402, 21953
a01790, 1896-05-20T00:53:16.8Z, 230.245988, 3.119694, -0.000182106, -3.23327e-07, -3.55476e-07, 0.000182065,8418.3647,11960.5344, 17402, 21953
a01791, 1896-05-20T01:52:19.2Z, 230.125347, 3.02782, -0.000182047, -2.28796e-06, -2.30838e-06, 0.000182043,8908.5188,11015.5136, 17493, 21953
a01792, 1896-05-23T07:52:19.2Z, 322.673091, 12.613895, -0.000182086, -2.9107e-06, -2.93043e-06, 0.000182074,10243.8468,11314.6904, 17402, 21953
a01793, 1896-05-23T09:02:52.8Z, 323.273467, -1.201073, -0.000182095, -2.3627e-06, -2.37937e-06, 0.0001821,12008.9024,6624.1515, 17402, 21953
a01794, 1896-05-29T00:11:31.2Z, 202.574431, -47.231899, -0.00018211, -5.39803e-07, -5.06324e-07, 0.00018211,15899.4387,16895.9174, 31627, 35268
a01795, 1896-05-29T01:09:07.2Z, 189.708032, -46.889872, -0.000182233, -2.69613e-06, -2.67758e-06, 0.000182231,15720.529,19014.4143, 31627, 35268
a01796, 1896-05-29T01:56:38.4Z, 189.73251, -47.108779, -0.00018211, -6.22105e-07, -6.13395e-07, 0.000182114,15714.0642,17470.8918, 31627, 35268
a01797, 1896-05-29T02:44:09.6Z, 223.818174, -39.632297, -0.00018206, -3.71479e-06, -3.50299e-06, 0.000181025,12410.4928,25174.1704, 31627, 35268
a01798, 1896-05-30T00:14:24Z, 198.681076, -48.058793, -0.000182021, -2.37189e-06, -2.34032e-06, 0.000182018,16385.617,16471.0424, 31627, 35268
a01799, 1896-05-30T01:26:24Z, 198.874946, -58.271958, -0.000181962, -4.66685e-06, -4.6582e-06, 0.000181988,15829.7118,16677.7365, 31627, 35268
a01800, 1896-05-30T02:47:02.4Z, 226.710374, -58.075113, -0.000182015, -3.34927e-06, -3.33058e-06, 0.000182039,15348.7949,18207.9828, 31627, 35268
a01801, 1896-05-30T03:02:52.8Z, 226.656009, -58.121442, -0.000182019, -3.59939e-06, -3.58507e-06, 0.000182046,15739.3243,17834.5501, 31627, 35268
a01802, 1896-05-30T03:28:48Z, 223.363376, -3.020634, -0.000182025, -2.40036e-06, -2.38856e-06, 0.000182018,15863.0745,17134.6322, 31627, 35268
a01803, 1896-05-30T03:41:45.6Z, 223.053481, -3.234464, -0.00018203, -3.26776e-06, -3.25993e-06, 0.000182027,17517.7581,15940.6835, 31627, 35268
a01804, 1896-05-31T00:20:09.6Z, 161.478237, -59.639816, -0.000182049, -1.01238e-06, -1.04574e-06, 0.000182003,15089.4195,17248.5709, 31627, 35268
a01805, 1896-05-31T01:43:40.8Z, 163.223587, -52.974847, -0.000182046, -1.28827e-06, -1.32514e-06, 0.00018201,15899.6007,17082.1547, 31627, 35268
a01806, 1896-05-31T03:00:00Z, 248.913098, 37.420572, -0.000182022, -3.17777e-06, -3.27019e-06, 0.000182076,15406.0401,17502.7546, 31627, 35268
a01807, 1896-06-02T01:12:00Z, 163.426951, -63.241078, -0.000182021, 1.64833e-07, 1.41067e-07, 0.000182042,15299.1169,16716.9226, 31627, 35268
a01808, 1896-06-02T04:29:16.8Z, 269.173759, -22.576906, -0.000182007, -2.72877e-06, -2.71655e-06, 0.000182,16306.1233,17211.5052, 31627, 35268
a01809, 1896-06-03T00:10:04.8Z, 228.719968, 2.093413, -0.000182025, -2.53353e-06, -2.5862e-06, 0.00018198,17811.6321,15401.2508, 35268, 31627
a01810, 1896-06-03T01:33:36Z, 203.98667, -33.124327, -0.000181994, -2.52712e-06, -2.53447e-06, 0.000181989,18269.7093,15017.8522, 35268, 31627
a01811, 1896-06-03T02:52:48Z, 249.813362, -42.629485, -0.000181974, -3.2429e-06, -3.1634e-06, 0.000181982,18538.1677,14981.5826, 38243, 31327
a01812, 1896-06-03T04:12:00Z, 228.671227, 2.173113, -0.000181988, -3.5985e-06, -3.59962e-06, 0.000181977,18507.3266,15545.0516, 35268, 31627
a01813, 1896-06-04T00:40:19.2Z, 185.418807, -63.438367, -0.000182017, -1.35436e-06, -1.39755e-06, 0.000182052,19587.8637,13687.5205, 35268, 31627
a01814, 1896-06-04T02:06:43.2Z, 217.201764, -62.552056, -0.000181954, -5.18453e-06, -5.11198e-06, 0.000181916,17257.7783,17955.9844, 35268, 31627
a01815, 1896-06-04T03:24:28.8Z, 238.087986, 12.272132, -0.000182024, -2.85142e-06, -2.86613e-06, 0.000182028,18804.663,15461.2588, 35268, 31627
a01816, 1896-06-04T03:40:19.2Z, 238.798305, -7.915562, -0.000182011, -3.47582e-06, -3.47297e-06, 0.00018201,17956.3452,15979.8981, 35268, 31627
a01817, 1896-06-05T23:51:21.6Z, 188.660585, -28.05519, -0.000182002, -2.35775e-06, -2.36616e-06, 0.000181995,17113.4482,15838.9012, 35268, 31627
a01818, 1896-06-06T00:10:04.8Z, 188.471748, -47.932073, -0.000182023, -1.35414e-06, -1.36098e-06, 0.000182034,17887.7408,15662.2012, 35268, 31627
a01819, 1896-06-06T01:10:33.6Z, 203.126299, 26.9436, -0.000181996, -1.98546e-06, -1.99412e-06, 0.000182023,18029.0616,16098.6335, 35268, 31627
a01820, 1896-06-06T01:55:12Z, 203.113732, 11.919942, -0.00018201, -2.61949e-06, -2.6218e-06, 0.000182013,18322.9761,15543.6031, 35268, 31627
a01821, 1896-06-06T02:54:14.4Z, 197.430166, 17.221983, -0.000181982, -2.47738e-06, -2.35105e-06, 0.000182049,22763.8185,17584.9226, 35268, 31627
a01822, 1896-06-06T03:38:52.8Z, 243.419202, -12.750267, -0.000181997, -3.67763e-06, -3.68401e-06, 0.00018199,18034.8361,15354.883, 35268, 31627
a01823, 1896-06-06T04:06:14.4Z, 243.860704, -42.843902, -0.000182014, -3.40876e-06, -3.41976e-06, 0.000182015,17870.5637,15547.2474, 35268, 31627
a01824, 1896-06-06T04:20:38.4Z, 243.489776, -77.800613, -0.00018181, -9.55081e-06, -9.60234e-06, 0.000181924,17863.0774,15466.5278, 35268, 31627
a01825, 1896-06-07T00:15:50.4Z, 229.051453, 2.030033, -0.000182023, -6.649e-07, -6.98648e-07, 0.000181982,17875.7954,15778.8438, 35268, 31627
a01826, 1896-06-07T02:02:24Z, 194.105454, -58.152338, -0.000181283, 1.62564e-05, 1.66904e-05, 0.000180159,35219.7298,14486.1299, 35268, 31627
a01827, 1896-06-07T03:17:16.8Z, 244.075127, -52.73925, -0.000181931, -4.68107e-06, -4.68503e-06, 0.000181938,18466.0186,14924.7242, 35268, 31627
a01828, 1896-06-07T04:29:16.8Z, 228.416882, 2.106834, -0.000181979, -3.00302e-06, -3.00264e-06, 0.000181966,18580.083,15022.7585, 35268, 31627
a01829, 1896-06-07T07:27:50.4Z, 229.119413, 2.21937, -0.000182277, -2.9446e-06, -2.75749e-06, 0.000182004,19003.1444,15876.6202, 35268, 31627
a01830, 1896-06-11T00:11:31.2Z, 206.061249, 26.742639, -0.000181991, -1.90353e-06, -1.9445e-06, 0.00018202,18413.4373,15541.9759, 35268, 31627
a01831, 1896-06-11T01:39:21.6Z, 232.163196, -50.280529, -0.000181944, -3.92891e-06, -3.91938e-06, 0.000181948,18073.667,15070.7234, 35268, 31627
a01832, 1896-06-10T00:00:00Z, 205.858051, 26.696207, -0.00018186, -1.32309e-06, -1.56146e-06, 0.000181994,17918.2338,15486.7795, 35268, 31627
a01833, 1896-06-11T04:45:07.2Z, 239.124368, -58.175791, -0.000181956, -4.28497e-06, -4.3309e-06, 0.000181967,18997.1306,14172.8631, 35268, 31627
a01834, 1896-06-12T00:14:24Z, 203.237345, 46.958081, -0.000181995, -2.2784e-06, -2.34182e-06, 0.000182145,17736.0293,16057.5999, 35268, 31627
a01835, 1896-06-12T02:41:16.8Z, 270.379562, -23.816724, -0.000181995, -3.1531e-06, -3.16291e-06, 0.000181955,16508.9625,14647.6526, 35268, 31627
a01836, 1896-06-13T01:12:00Z, 202.074114, 46.443114, -0.000181999, 5.2975e-08, 1.04139e-07, 0.000182144,16364.2266,16115.3206, 35268, 31627
a01837, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01838, 1896-06-14T00:08:38.4Z, 205.574294, 26.515493, -0.000181981, -1.94861e-06, -1.97644e-06, 0.000182004,18067.8086,15130.484, 35268, 31627
a01839, 1896-06-14T01:50:52.8Z, 232.326659, -50.336046, -0.000181928, -4.20348e-06, -4.19681e-06, 0.000181937,17541.8697,14670.3651, 35268, 31627
a01840, 1896-06-14T03:54:43.2Z, 205.362813, 26.549622, -0.00018207, -2.08113e-06, -1.94454e-06, 0.000182027,19032.5323,14870.4637, 35268, 31627
a01841, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01842, 1896-06-16T01:49:26.4Z, 253.644076, -2.863705, -0.000181968, -4.70365e-06, -4.72273e-06, 0.000181942,17214.6752,15327.9939, 35268, 31627
a01843, 1896-06-16T03:14:24Z, 264.267836, -52.789686, -0.000181978, -4.22743e-06, -4.21383e-06, 0.000181974,17981.2056,14488.0488, 35268, 31627
a01844, 1896-06-17T00:15:50.4Z, 188.183552, -53.1701, -0.000182008, -2.08196e-06, -2.10433e-06, 0.000182017,18501.8416,14255.5399, 35268, 31627
a01845, 1896-06-17T01:23:31.2Z, 195.84876, -68.331039, -0.000182011, -2.33182e-06, -2.39086e-06, 0.000182045,18831.2983,14716.0552, 35268, 31627
a01846, 1896-06-17T02:41:16.8Z, 273.391947, -22.492534, -0.000182001, -3.58344e-06, -3.58688e-06, 0.000181968,17719.6395,14934.5684, 35268, 31627
a01847, 1896-06-17T03:54:43.2Z, 282.924239, -7.412951, -0.00018201, -3.80512e-06, -3.82077e-06, 0.000181982,18504.574,14746.0065, 35268, 31627
a01848, 1896-06-18T00:14:24Z, 176.85317, -58.412715, -0.000181988, -2.08294e-06, -2.12756e-06, 0.000182,18380.3745,14471.0794, 35268, 31627
a01849, 1896-06-18T01:39:21.6Z, 253.430705, -2.716354, -0.000181969, -3.7038e-06, -3.72875e-06, 0.000181942,18053.2329,15317.0572, 35268, 31627
a01850, 1896-06-18T03:12:57.6Z, 264.279108, -52.685672, -0.000181956, -4.33782e-06, -4.32784e-06, 0.000181953,18055.2076,14758.6498, 35268, 31627
a01851, 1896-06-18T04:30:43.2Z, 283.302175, -7.380347, -0.000182019, -2.778e-06, -2.79202e-06, 0.000181995,18998.1903,15117.4203, 35268, 31627
a01852, 1896-06-20T00:05:45.6Z, 178.50724, -58.160115, -0.000182024, -1.66622e-06, -1.70857e-06, 0.000182036,18101.6212,14729.318, 35268, 31627
a01853, 1896-06-20T00:24:28.8Z, 196.473729, -68.297162, -0.000181964, -4.93132e-06, -4.9632e-06, 0.000182015,17977.1954,14630.3691, 35268, 31627
a01854, 1896-06-20T00:47:31.2Z, 193.563115, -38.081627, -0.000182011, -1.9171e-06, -1.93825e-06, 0.000182001,18119.455,15184.4308, 35268, 31627
a01855, 1896-06-20T01:01:55.2Z, 198.883182, -53.208523, -0.000182018, -2.73269e-06, -2.76078e-06, 0.000182025,17903.2161,15013.8625, 35268, 31627
a01856, 1896-06-20T01:23:31.2Z, 208.767401, -53.171084, -0.000181992, -2.96848e-06, -2.98783e-06, 0.000182001,18142.3946,15019.6753, 35268, 31627
a01857, 1896-06-20T01:39:21.6Z, 218.956442, -53.12747, -0.000181961, -4.46531e-06, -4.48378e-06, 0.000181977,18321.0441,14814.4461, 35268, 31627
a01858, 1896-06-20T01:56:38.4Z, 237.216928, -68.132733, -0.000181937, -5.02677e-06, -5.07313e-06, 0.000181977,17764.1306,14954.4705, 35268, 31627
a01859, 1896-06-20T02:09:36Z, 238.996337, -53.024686, -0.00018198, -3.96156e-06, -3.96545e-06, 0.000181988,18499.6131,14570.6542, 35268, 31627
a01860, 1896-06-20T02:35:31.2Z, 249.148671, -52.911809, -0.000181967, -4.85412e-06, -4.84725e-06, 0.000181976,17905.6806,14630.2932, 35268, 31627
a01861, 1896-06-20T02:58:33.6Z, 259.133727, -53.041883, -0.000181994, -4.08293e-06, -4.07031e-06, 0.000181998,18137.8821,14644.4937, 35268, 31627
a01862, 1896-06-20T03:38:52.8Z, 259.121059, -53.045458, -0.000181952, -4.66588e-06, -4.66839e-06, 0.000181961,17932.0976,14545.8407, 35268, 31627
a01863, 1896-06-20T04:22:04.8Z, 269.070008, -52.696089, -0.000181968, -5.52454e-06, -5.52703e-06, 0.000181984,18432.9857,14695.7472, 35268, 31627
a01864, 1896-06-23T00:02:52.8Z, 173.503649, 1.959734, -0.000181996, -8.29103e-07, -8.18122e-07, 0.00018198,17892.0628,15844.4041, 35268, 31627
a01865, 1896-06-28T00:34:33.6Z, 188.318524, 31.601837, -0.000182002, -3.64106e-06, -3.57631e-06, 0.000182025,18377.845,15616.7093, 35268, 31627
a01866, 1896-06-28T02:44:09.6Z, 223.451247, -18.090548, -0.000181995, -3.24956e-06, -3.25427e-06, 0.000181974,18370.7887,15723.4196, 35268, 31627
a01867, 1896-06-28T03:02:52.8Z, 233.659923, -17.991494, -0.000181987, -4.29398e-06, -4.30177e-06, 0.000181968,17992.1916,15995.7874, 35268, 31627
a01868, 1896-06-28T03:18:43.2Z, 213.546331, -18.105913, -0.000182019, -2.82107e-06, -2.82521e-06, 0.000181974,18042.0934,16123.1898, 35268, 31627
a01869, 1896-06-28T03:43:12Z, 243.769334, -17.826683, -0.000182009, -2.39268e-06, -2.40907e-06, 0.000181989,17558.3817,16523.0963, 35268, 31627
a01870, 1896-06-28T03:59:02.4Z, 223.73966, -28.09937, -0.000181988, -4.86655e-06, -4.88098e-06, 0.000181947,17924.6702,15188.1466, 35268, 31627
a01871, 1896-06-28T04:13:26.4Z, 233.661743, -28.001259, -0.000182022, -3.31977e-06, -3.33331e-06, 0.000181993,18433.5548,15347.2361, 35268, 31627
a01872, 1896-06-28T04:27:50.4Z, 238.816243, -27.875478, -0.000181954, -5.4122e-06, -5.4288e-06, 0.000181926,17557.518,16021.6926, 35268, 31627
a01873, 1896-06-30T01:06:14.4Z, 204.345447, -31.114021, -0.000181982, -2.93213e-06, -2.94292e-06, 0.000181966,18302.2806,14559.2049, 35268, 31627
a01874, 1896-06-30T02:52:48Z, 203.666121, -18.16089, -0.000182014, -3.39636e-06, -3.39463e-06, 0.000181963,18227.9797,14642.032, 35268, 31627
a01875, 1896-07-01T00:26:57.2Z, 183.623413, 16.723795, -0.000182011, -1.53218e-06, -1.56117e-06, 0.000182026,17865.983,15567.6889, 35268, 31627
a01876, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01877, 1896-07-01T03:11:31.2Z, 263.511972, 17.473353, -0.000181954, -4.67329e-06, -4.68661e-06, 0.000181961,17743.608,15849.6588, 35268, 31627
a01878, 1896-07-01T03:57:36Z, 253.4584, 17.314248, -0.000181998, -3.9205e-06, -3.91287e-06, 0.000182006,17899.9453,15740.5538, 35268, 31627
a01879, 1896-07-02T01:17:45.6Z, 183.585882, -18.07355, -0.000182021, -2.58085e-06, -2.58226e-06, 0.000181976,18072.0695,15209.3392, 35268, 31627
a01880, 1896-07-02T03:31:40.8Z, 229.249107, -17.95564, -0.000182013, -2.73157e-06, -2.73435e-06, 0.000181983,17769.8195,15278.9918, 35268, 31627
a01881, 1896-07-03T01:17:45.6Z, 199.089737, -18.061057, -0.000182031, -5.11874e-07, -5.19099e-07, 0.000182009,17213.4309,15489.5914, 35268, 31627
a01882, 1896-07-03T02:52:48Z, 213.240597, -18.28177, -0.000182017, -2.80299e-06, -2.81266e-06, 0.000181969,22102.5267,13895.9515, 35268, 31627
a01883, 1896-07-03T04:23:31.2Z, 244.466455, -17.785078, -0.000182, -3.67231e-06, -3.67295e-06, 0.000181975,17537.9877,15326.4688, 35268, 31627
a01884, 1896-07-04T00:41:45.6Z, 189.003642, -18.217737, -0.000182014, -1.23739e-06, -1.23962e-06, 0.000181994,18202.9955,15504.4463, 35268, 31627
a01885, 1896-07-04T02:00:57.6Z, 203.955375, -18.226067, -0.000182017, -3.19494e-06, -3.20434e-06, 0.000181984,18434.6009,15177.264, 35268, 31627
a01886, 1896-07-04T03:30:14.4Z, 233.815314, -17.959977, -0.00018201, -2.6708e-06, -2.67656e-06, 0.000181982,18300.8603,15768.4912, 35268, 31627
a01887, 1896-07-04T04:23:31.2Z, 249.168134, -17.900102, -0.000182025, -3.71925e-06, -3.72958e-06, 0.000182011,18882.269,15622.9156, 35268, 31627
a01888, 1896-07-07T00:36:00Z, 204.240904, -30.762938, -0.000181997, -1.56997e-06, -1.5757e-06, 0.000181985,18043.6093,15976.2108, 35268, 31627
a01889, 1896-07-07T01:55:12Z, 270.753065, -23.723113, -0.000182017, -2.78259e-06, -2.78392e-06, 0.000182003,19112.5934,14605.2932, 35268, 31627
a01890, 1896-07-07T02:41:16.8Z, 270.836573, -23.650119, -0.000181989, -3.48391e-06, -3.4888e-06, 0.000181978,18845.6359,15052.8496, 35268, 31627
a01891, 1896-07-07T04:10:33.6Z, 298.315905, 22.973743, -0.000182007, -2.64736e-06, -2.69107e-06, 0.00018201,18259.0675,16238.0961, 35268, 31627
a01892, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01893, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01894, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01895, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01896, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01897, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01898, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01899, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01900, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01901, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a01902, 1896-07-11T03:21:36Z, 270.153559, -23.713063, -0.00018199, -1.24166e-06, -1.25233e-06, 0.000181975,20340.0822,14224.6619, 35268, 31627
a01903, 1896-07-12T01:07:40.8Z, 286.559537, -89.938383, -0.000140927, -0.000115573, -0.000115277, 0.000141127,21029.519,16399.7311, 35268, 31627
a01904, 1896-07-12T03:01:26.4Z, 268.549287, -37.709986, -0.000181972, -3.53757e-06, -3.54189e-06, 0.000181962,18378.0464,14320.924, 35268, 31627
a01905, 1896-07-12T04:23:31.2Z, 253.577221, -37.88707, -0.000181982, -4.04454e-06, -4.06075e-06, 0.000181952,17981.3637,14615.1457, 35268, 31627
a01906, 1896-07-14T00:41:45.6Z, 239.562431, -47.818001, -0.000181979, -3.47206e-06, -3.51373e-06, 0.000181982,17350.4047,14959.8582, 35268, 31627
a01907, 1896-07-14T02:15:21.6Z, 264.602504, -47.682342, -0.000181981, -3.91606e-06, -3.91185e-06, 0.000181986,17540.0133,14326.6434, 35268, 31627
a01908, 1896-07-14T03:41:45.6Z, 284.359286, -47.41816, -0.000181972, -4.56033e-06, -4.56762e-06, 0.000181977,17847.4595,14774.4914, 35268, 31627
a01909, 1896-07-14T22:17:45.6Z, 214.118121, -52.873519, -0.000181967, -4.40712e-06, -4.43386e-06, 0.000181974,17959.6137,14343.9648, 35268, 31627
a01910, 1896-07-15T02:19:40.8Z, 259.497963, -52.475166, -0.000181943, -4.81987e-06, -4.82165e-06, 0.000181951,17783.8724,14516.6563, 35268, 31627
a01911, 1896-07-15T03:41:45.6Z, 284.196476, -52.202795, -0.000181944, -4.95198e-06, -4.95842e-06, 0.000181951,18590.3713,14688.9404, 35268, 31627
a01912, 1896-07-16T00:18:43.2Z, 255.190014, -57.810971, -0.000181932, -5.36778e-06, -5.3442e-06, 0.000181936,18777.2653,14986.9884, 35268, 31627
a01913, 1896-07-16T01:39:21.6Z, 270.161795, -57.686408, -0.000181924, -5.68369e-06, -5.66202e-06, 0.000181933,17127.0739,14724.0329, 35268, 31627
a01914, 1896-07-16T04:14:52.8Z, 292.571166, -57.535831, -0.000181983, -4.07067e-06, -4.08381e-06, 0.000182002,18202.1566,14312.6909, 35268, 31627
a01915, 1896-07-18T00:41:45.6Z, 269.927407, -62.909337, -0.000181996, -4.12055e-06, -4.06459e-06, 0.000181991,18315.9102,13660.6118, 35268, 31627
a01916, 1896-07-18T02:02:24Z, 292.259299, -62.554925, -0.000181967, -5.05928e-06, -4.997e-06, 0.000181957,17529.2887,14512.4971, 35268, 31627
a01917, 1896-07-18T03:30:14.4Z, 285.286236, -62.631349, -0.00018189, -6.78886e-06, -6.79064e-06, 0.000181922,17324.1405,14725.6325, 35268, 31627
a01918, 1896-07-18T05:06:43.2Z, 314.495346, -62.38771, -0.000181991, -4.13107e-06, -4.11647e-06, 0.000182018,17540.247,14751.6354, 35268, 31627
a01919, 1896-07-19T00:07:12Z, 183.466721, -43.113381, -0.000182063, -2.14285e-06, -2.17735e-06, 0.000182017,18502.2245,15307.1958, 35268, 31627
a01920, 1896-07-19T00:33:07.2Z, 193.873996, -43.108938, -0.000182063, -2.11901e-06, -2.15285e-06, 0.00018203,18466.0165,15406.135, 35268, 31627
a01921, 1896-07-19T00:50:24Z, 203.783722, -43.10637, -0.000182003, -3.67031e-06, -3.70616e-06, 0.000181979,18791.6545,15435.8925, 35268, 31627
a01922, 1896-07-19T01:10:33.6Z, 213.786087, -43.027496, -0.000182019, -3.28185e-06, -3.31561e-06, 0.000181999,18436.7732,15443.2867, 35268, 31627
a01923, 1896-07-19T01:33:36Z, 223.944573, -43.013355, -0.000181981, -4.4742e-06, -4.50967e-06, 0.000181975,18718.7257,15386.7313, 35268, 31627
a01924, 1896-07-19T02:03:50.4Z, 234.150848, -42.762198, -0.000182001, -3.93402e-06, -3.96149e-06, 0.00018199,17879.0828,16042.1899, 35268, 31627
a01925, 1896-07-19T02:22:33.6Z, 254.156017, -42.719969, -0.000181984, -3.9017e-06, -3.9086e-06, 0.00018199,19472.586,15465.9523, 38243, 31327
a01926, 1896-07-19T02:48:28.8Z, 263.882326, -42.838144, -0.000181989, -2.80211e-06, -2.81508e-06, 0.000181982,18799.3307,14431.3785, 35268, 31627
a01927, 1896-07-19T03:11:31.2Z, 274.044778, -42.504625, -0.000181963, -4.75869e-06, -4.76699e-06, 0.000181963,18560.3774,15684.8413, 35268, 31627
a01928, 1896-07-19T03:41:45.6Z, 309.41413, -42.194041, -0.00018201, -4.48786e-06, -4.47716e-06, 0.000181999,18588.2185,15377.6641, 35268, 31627
a01929, 1896-07-19T04:07:40.8Z, 318.682531, -42.15634, -0.000182052, -2.32759e-06, -2.31655e-06, 0.000182038,18821.1651,15246.7463, 35268, 31627
a01930, 1896-07-19T04:37:55.2Z, 328.751396, -42.077282, -0.000182043, -2.64717e-06, -2.6291e-06, 0.000182025,18663.3219,15158.3911, 35268, 31627
a01931, 1896-07-21T00:12:57.6Z, 193.628807, -63.276458, -0.000182047, -2.55322e-06, -2.63667e-06, 0.000182026,18423.3829,14855.1166, 35268, 31627
a01932, 1896-07-21T00:33:07.2Z, 209.46782, -63.19931, -0.000182008, -3.52351e-06, -3.58737e-06, 0.000182013,17901.5161,14956.196, 35268, 31627
a01933, 1896-07-21T01:00:28.8Z, 208.535822, 11.782841, -0.000182014, -3.08949e-06, -3.05745e-06, 0.000181992,17220.5962,15504.4286, 35268, 31627
a01934, 1896-07-21T01:20:38.4Z, 208.427688, 21.891706, -0.000182033, -3.29448e-06, -3.2178e-06, 0.00018201,18316.0891,15705.2776, 35268, 31627
a01935, 1896-07-21T01:45:07.2Z, 208.167035, 32.220974, -0.000182126, -2.56245e-06, -2.36885e-06, 0.000182082,18954.6637,16459.3528, 35268, 31627
a01936, 1896-07-21T02:11:02.4Z, 283.235809, 32.700687, -0.00018203, -3.08155e-06, -3.14035e-06, 0.000182064,17989.9495,15501.1985, 35268, 31627
