RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60316,LongPeriodV*,17.259
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1776,delSctV*,20.766
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15817,RRLyrae,19.332
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16185,EclBin,18.42
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58412,LongPeriodV*,16.875
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60518,LongPeriodV*,16.928
81.99139052000001,-68.38872099999999,10800,OGLE LMC167.5       3,LongPeriodV*,16.747
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58414,LongPeriodV*,16.573
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16258,RRLyrae,19.442
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58693,LongPeriodV*,17.129
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57113,LongPeriodV*,17.105
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57117,LongPeriodV*,17.148
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60061,LongPeriodV*,16.211
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1732,delSctV*,18.432
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60502,LongPeriodV*,16.742
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60665,LongPeriodV*,18.187
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16401,EclBin,19.63
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16766,EclBin,20.655
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1693,delSctV*,20.565
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57571,LongPeriodV*,17.344
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16102,RRLyrae,19.284
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57980,LongPeriodV*,16.555
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16598,RRLyrae,18.968
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57370,LongPeriodV*,16.611
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57041,LongPeriodV*,16.678
