RA (deg),Dec (deg),radius,Object Name,Object Type
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203749104212540288,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-30 11892,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132281,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202488475475346176,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,PKS J1507-3150,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,OHIO Q -398,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150220-350507,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205383489589558016,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205120603233001472,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1716-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205357689720922240,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205357689724606976,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-1830-1,**
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-1615-1,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J151001.6-330739,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205585460431514496,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-32 10416,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1169-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14479-3247,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J224.8182-31.1524,Variable*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14511886-3236430,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205229356101801088,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205357135669937152,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CD-32 10636,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150526.0-345059,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145144.6-322104,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145126.0-323118,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS F14478-3259,Infrared
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-712-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131351,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200750461127405824,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  708828,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-195-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202555275100588288,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-337-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-124-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,AT20G J145056-331904,AGN
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202299707370859648,Star
225.12517724860533,-33.131897358647315,11940.68841917433,V* OW Lup,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150601.1-312952,Variable*
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145054.9-331230,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14505471-3312283,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203328059978686848,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-30 11868,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205584872015619840,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203752535888079104,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205386513246557440,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J150934.3-334845,X
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2378-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,QSO B1449-341,RadioG
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205248666275578240,Star
225.12517724860533,-33.131897358647315,11940.68841917433,PKS 1449-341,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  655498,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202490988034802944,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2086-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1439-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203747523664940288,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,PKS J1452-3421,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203328059977190912,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205198397977188992,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASX J15060482-3446573,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203341318540074368,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 275-076676,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145052.3-330609,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201387490674401664,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-271-1,**
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201387490672153472,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203737043940684032,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  708220,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145134-322311,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14493-3152,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150946.5-323556,LongPeriodV*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131589,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133729,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASX J14513370-3355006,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131095,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-1099-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1443-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  682408,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200841823670443904,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203419383866838144,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210557795607558912,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200861541861477248,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34 10010,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145600-345553,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200748399543090688,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-31 11539,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1443-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J145829.7-350659,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205764367288889472,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,HD 130994,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201201050436489984,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201392953870624896,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1038-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131350,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-455-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  704127,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-530-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150928.4-322223,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS F14492-3151,Infrared
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150952.7-323717,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 281-077187,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  160272,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 295-082120,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-239-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205838481244198784,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-552-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14562038-3117312,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131920,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-077994,Star
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J145605.6-345723,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  654310,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200750834786324736,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-891-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-575-2,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 134216,**
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15049-3415,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1517-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA 3839716,AGN_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,SMSS J145115.05-322915.0,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  706521,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-729-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  660149,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145601-311852,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  704341,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203736730408320896,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202300154046758656,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-313-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145540-312121,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145539-345519,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 276-075584,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201399997618876928,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203734707481889408,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150933.9-335609,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  664378,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145042.4-330209,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-601-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203783940690264704,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 293-081137,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150341.4-350442,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150521.1-345531,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-078002,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205387273459523712,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145759-350717,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,PMN J1504-3116,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  682274,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2297-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-57-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J150356.7-311228,X
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150556-312544,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 277-075011,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210556897957200512,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201199645982320256,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-479-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145045.9-332825,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202565956682691328,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  708441,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203736665985446272,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200822238618717568,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-434-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150645.4-344415,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145650.8-311302,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-161-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150707.2-313639,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150812.1-342619,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203748176496545280,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-30 11926,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205393900590452224,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150712-313729,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205239178687951232,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200747403110660352,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076206,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA   90195,Seyfert2
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150507.6-345800,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145037.0-330512,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,PKS 1452-310,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1295-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133336,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  706791,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2110-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14525923-3147455,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,OHIO Q -381,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  657231,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,WISE J150711.06-344026.0,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,DENIS J145047.0-324454,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204476328075700224,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  668648,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,HD 130822,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J150506.9-311800,X
225.12517724860533,-33.131897358647315,11940.68841917433,ESO 448-12,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-980-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205602983894492032,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  679932,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-612-2,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34 10101,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1837-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA 3442470,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-409-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  709755,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205241549509516416,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,L  550-111,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  696641,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205776534935044352,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-504-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145054.4-334146,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205196439472086912,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203783494013639168,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205790416269355392,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-630-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  706509,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150957.0-334816,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-416-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 286-078834,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203411725938659584,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201235414471022464,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  708257,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201235410175558016,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145602-311603,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14534-3100,LongPeriodV*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205651980880778240,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-1258-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205666205812453248,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210752340446190208,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-1119-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133968,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205394141108597888,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,SMSS J145453.19-312429.7,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1581-1,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  703347,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205395515498601728,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145831.8-351104,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210747873676510848,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203725288617882880,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-172-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  669719,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205359128534676864,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145117.1-335827,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150703-344338,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  651627,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200743692259024384,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205748944065342848,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205831957189003008,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-237-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150747.7-343502,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-1230-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  704409,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150416.3-350455,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2346-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145550.4-345957,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-209-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145458-312230,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-347-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145543-311705,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205242412802210688,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-671-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J145323.3-313921,X
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J223.4726-34.7314,Variable*
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145353-313310,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145134.4-340731,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,6dFGS gJ145715.6-310820,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J145713.3-310828,X
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145815-310437,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203783356574651136,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-629-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145701-310923,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145556-350109,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-95-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HVC 330.0+23.7-142,HVCld
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14571217-3107596,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151033-332253,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145042-334136,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-292-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-33 10128B,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-2173-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150146.8-351359,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-953-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-33 10128,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205777492709001216,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-308-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J145040.2-323857,X
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1817-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202570595248268160,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145510.0-312007,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-254-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-2134-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GSC 07302-00284,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  655142,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  665692,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  692303,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200828728312760448,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205606729109496832,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205654347407935360,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-224-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14521439-3423310,LongPeriodV*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205802128642533632,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205241072772411136,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  708958,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145956-310022,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-418-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202566201501914240,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,[SMO84] 144730-322925,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 292-078756,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1189-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-370-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15076-3300,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205214821932205056,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145819.6-310245,EclBin_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  669181,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,HVC 330.6+24.2+175,HVCld
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  705320,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-175-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150958-322121,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEHPM 2-4029,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 276-075409,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  671967,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J223.0047-31.9542,EclBin_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14550315-3119400,LongPeriodV*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-571-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210765736446062592,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-705-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J150513.7-350216,X
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145015.9-330650,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205193587609932288,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  655990,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150125.4-305946,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-398-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15076-3303,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 292-078792,Star
