Plate ID, Date, RA_CTR, DEC_CTR
a08462, 1907-08-20T03:37:26.4Z, 296.004626, 25.208042
a02303, NA, NA, NA
a15605, 1931-08-10T00:14:24Z, 271.382194, -33.210286
a08428, NA, NA, NA
a14790, NA, NA, NA
a12391, 1923-05-27T03:00:00Z, 264.285973, -54.310507
a04838, 1900-10-30T02:34:04.8Z, 33.90008, -32.43899
a07691, 1906-05-25T04:10:33.6Z, 221.868661, -45.651741
a07143, 1905-01-13T03:07:12Z, 98.993368, 27.355408
a14899, 1930-08-23T21:02:52.8Z, 289.28839, -17.276224
a15903, 1932-01-19T00:28:48Z, 178.65183, -20.438338
a03229, 1898-08-17T04:09:07.2Z, 279.717095, -42.410403
a18288, 1936-02-25T21:12:57.6Z, 149.124304, 2.02946
a11011, 1914-08-22T02:05:16.8Z, 225.614426, -60.891318
a06526, 1903-09-02T06:48:57.6Z, 8.857152, 2.921598
a18686, 1936-07-15T18:24:28.8Z, 255.905509, 9.71156
a02665, 1897-08-25T03:46:04.8Z, 298.58236, 22.782007
a02467, NA, NA, NA
a04194, 1899-12-12T03:28:48Z, 78.486647, -52.649242
a12359, 1923-05-05T00:30:14.4Z, 138.493588, -64.551575
a00048, 1893-11-27T03:01:26.4Z, 57.028489, 23.844819
a18967, 1936-10-13T23:15:21.6Z, 11.066072, -39.592135
a14572, 1930-02-22T01:20:38.4Z, 150.037205, -70.244756
a09276, NA, NA, NA
a09145, 1909-04-08T06:46:04.8Z, 206.572733, -50.557842
a15043, 1930-11-28T18:02:52.8Z, 24.803883, -13.762697
a10256, 1910-09-04T06:11:31.2Z, 25.08374, -44.959799
a04228, 1900-03-03T09:30:14.4Z, 199.781165, -33.076027
a06774, NA, NA, NA
a01840, 1896-06-14T03:54:43.2Z, 205.362813, 26.549622
a05252, 1901-05-29T03:57:36Z, 223.396917, 42.281408
a13815, 1926-06-13T00:24:28.8Z, 181.703751, -75.858904
a17212, 1934-10-17T23:08:09.6Z, 76.033792, -70.453797
a08426, NA, NA, NA
a13740, 1926-05-22T01:06:14.4Z, 122.868309, -37.064315
a05944, 1902-06-14T02:51:21.6Z, 235.409944, -52.839936
a10617, 1912-10-09T00:37:26.4Z, 14.397881, -72.950736
a05942, 1902-06-14T01:50:52.8Z, 230.754935, 57.179232
a02210, NA, NA, NA
a10748, 1913-07-08T02:44:09.6Z, 205.666994, -26.328271
a03408, 1898-11-22T00:46:04.8Z, 18.741501, -52.208808
a11430, 1915-11-10T06:57:46.5Z, 61.896963, -45.401345
a05035, NA, NA, NA
a18838, 1936-08-20T23:18:14.4Z, 283.42599, -9.301691
a16240, 1932-09-21T18:40:19.2Z, 289.312452, -57.814653
a09976, 1909-11-07T07:45:07.2Z, 71.581167, -10.181563
a17251, 1934-11-14T18:08:38.4Z, 13.387883, -72.632098
a12924, 1924-05-03T08:45:36Z, 262.431986, -67.070468
a01924, 1896-07-19T02:03:50.4Z, 234.150848, -42.762198
a10962, 1914-06-25T02:08:09.6Z, 201.315187, -47.908127
a19738, 1937-09-02T23:36:57.6Z, 18.724862, 1.338631
a12327, NA, NA, NA
a01459, 1895-05-17T07:04:48Z, 245.012644, 81.800375
a08905, 1908-06-27T08:47:02.4Z, 358.759486, -2.023339
a00669, 1894-06-14T04:13:26.4Z, 282.503529, 27.147897
a19587, 1937-07-16T23:31:12Z, 283.591285, -9.11481
a15902, 1932-01-17T21:28:48Z, 113.92028, -32.877385
a13324, 1925-06-13T01:16:19.2Z, 130.451751, -55.191276
a06731, 1904-05-19T05:03:50.4Z, 253.734955, 17.460321
a16847, 1934-05-01T16:58:09.8Z, 148.852643, -8.119477
a08242, 1907-04-19T00:38:52.8Z, 181.452311, 14.288924
a18106, 1935-11-17T20:09:04.4Z, 16.555104, 15.339824
a16030, 1932-05-02T18:18:43.2Z, 186.260276, -30.409684
a00438, 1894-03-27T03:38:52.8Z, 183.495056, 11.651978
a14037, 1926-09-09T01:58:04.8Z, 270.401579, -23.041379
a12191, 1922-09-18T01:35:02.4Z, 317.29399, -72.432396
a11181, 1915-04-26T07:06:14.4Z, 221.325683, -44.938006
a17421, 1935-03-17T18:12:49.5Z, 114.831274, -45.142838
a10365, 1911-04-10T08:51:21.6Z, 270.25481, -27.759827
a04130, 1899-11-10T03:54:43.2Z, 73.748285, -27.859403
a06497, NA, NA, NA
a16560, 1933-08-26T00:53:16.8Z, 82.848933, -64.045891
a17019, 1934-07-17T18:56:09.6Z, 289.274029, -8.955588
a06558, 1903-09-10T09:15:50.4Z, 64.068721, 27.943441
a08972, 1908-07-29T07:01:55.2Z, 11.389232, 2.315185
a13672, 1926-05-08T01:58:04.8Z, 122.632997, -36.881854
a15910, NA, NA, NA
a19582, 1937-07-16T19:01:55.2Z, 258.75277, -49.423037
a02411, 1897-06-04T04:42:14.4Z, 284.918716, -62.694736
a19286, 1937-04-20T23:22:33.6Z, 241.754034, -60.876518
a18156, 1935-12-17T23:47:41.8Z, 105.705954, 15.540561
a01638, 1895-09-02T03:15:50.4Z, 328.622545, 42.557157
a17353, 1935-02-07T23:02:24Z, 164.852875, -18.146979
a10269, 1910-09-09T06:11:31.2Z, 22.056013, -59.772301
a14612, 1930-03-19T20:45:36Z, 145.626053, -25.13296
a00865, 1894-09-14T00:30:14.4Z, 258.279728, 36.964694
a17728, 1935-06-23T17:09:36Z, 155.668032, -60.96617
a14002, 1926-09-01T02:15:21.6Z, 249.857812, -44.763589
a02557, 1897-07-21T01:32:09.6Z, 206.884387, -68.158231
a00233, NA, NA, NA
a14387, 1929-12-04T18:28:48Z, 343.884779, -49.131925
a12123, 1922-08-08T23:49:55.2Z, 274.416946, -30.607907
a18912, 1936-09-17T22:55:12Z, 20.87494, -49.833818
a03856, 1899-08-18T01:01:55.2Z, 254.019228, -2.602226
a16329, 1933-01-05T18:53:16.8Z, 15.312807, -14.843265
a15646, 1931-08-13T20:23:09.8Z, 271.603628, -38.828304
a01602, 1895-08-26T02:54:14.4Z, 297.50356, 62.599916
a03027, 1898-05-27T00:18:43.2Z, 145.555628, -68.325552
a08393, 1907-07-18T02:44:09.6Z, 241.770131, -40.220634
a10929, 1914-06-03T02:49:55.2Z, 173.623433, -60.965362
a16883, 1934-05-09T21:01:57.3Z, 239.345348, -17.7938
a00204, 1894-02-01T01:36:28.8Z, 34.171114, 56.763759
a05131, 1901-04-23T23:58:33.6Z, 129.415303, -0.924052
a02298, 1897-05-23T01:24:57.6Z, 148.659578, -38.271202
a10331, 1910-10-31T06:44:38.4Z, 59.108617, -32.501932
a01773, 1896-05-13T23:44:09.6Z, 205.705046, 28.433069
a17934, 1935-08-22T17:06:43.2Z, 277.296489, -23.250026
a05677, 1901-10-01T03:44:38.4Z, 314.202184, -32.507457
a04876, 1900-11-17T02:38:24Z, 26.739258, 53.574479
a10805, 1913-10-01T01:16:19.2Z, 12.245842, -73.065503
a00962, 1894-10-06T02:42:43.2Z, 303.468421, 12.05917
a10700, 1913-06-05T07:13:26.4Z, 258.315949, -15.233041
a07771, 1906-07-01T00:50:24Z, 219.29083, -55.619706
a12965, 1924-05-29T03:41:45.6Z, 261.871772, -67.62671
a14969, 1930-09-29T17:18:14.4Z, 300.377893, -8.50421
a19160, 1937-03-09T00:31:40.8Z, 228.917311, -47.815708
